trial_index,condition_name,total_signals,sifted_key_length,sifting_ratio,test_bits,estimated_qber,actual_qber,estimated_error_count,actual_error_count,corrected_bits,reconciliation_leakage,reconciled_key_length,final_key_length,final_key_rate,compression_ratio,accepted,final_keys_match,reconciliation_matched,z_basis_sifted_length,z_basis_qber,x_basis_sifted_length,x_basis_qber,qber_ci_lower,qber_ci_upper
4,phase_flip_p_0.08,1000,535,0.535,107,0.018691588785046728,0.03551401869158879,2,19,17,149,428,238,0.238,0.5560747663551402,True,True,True,264,0.0,271,0.07011070110701106,0.005140964836175373,0.06560385306972287
5,phase_flip_p_0.08,1000,499,0.499,100,0.06,0.04809619238476954,6,24,18,122,399,76,0.076,0.19047619047619047,True,True,True,261,0.0,238,0.10084033613445378,0.027786123963188192,0.1247681544589592
0,phase_flip_p_0.10,1000,519,0.519,104,0.009615384615384616,0.05202312138728324,1,27,26,208,415,246,0.246,0.5927710843373494,True,True,True,263,0.0,256,0.10546875,0.0016993728496512567,0.05246772470794581
1,phase_flip_p_0.10,1000,497,0.497,99,0.050505050505050504,0.05432595573440644,5,27,22,138,398,99,0.099,0.24874371859296482,True,True,True,243,0.0,254,0.1062992125984252,0.021763234491416872,0.11282702686248858
2,phase_flip_p_0.10,1000,526,0.526,105,0.0380952380952381,0.045627376425855515,4,24,20,160,421,144,0.144,0.342042755344418,True,True,True,268,0.0,258,0.09302325581395349,0.014912459331107637,0.09388302126054626
3,phase_flip_p_0.10,1000,519,0.519,104,0.04807692307692308,0.038535645472061654,5,20,15,112,415,128,0.128,0.30843373493975906,True,True,True,261,0.0,258,0.07751937984496124,0.020708042325852223,0.10764202797232547
4,phase_flip_p_0.10,1000,487,0.487,97,0.09278350515463918,0.049281314168377825,9,24,15,135,390,1,0.001,0.002564102564102564,True,True,True,234,0.0,253,0.09486166007905138,0.04958321848144811,0.1670088367716433
5,phase_flip_p_0.10,1000,477,0.477,95,0.06315789473684211,0.0649895178197065,6,31,25,172,382,36,0.036,0.09424083769633508,True,True,True,229,0.0,248,0.125,0.02926488835484705,0.1310065100006925
0,phase_flip_p_0.12,1000,524,0.524,105,0.05714285714285714,0.06297709923664122,6,33,27,187,419,60,0.06,0.1431980906921241,True,True,True,233,0.0,291,0.1134020618556701,0.026449634437321692,0.11909654798560422
1,phase_flip_p_0.12,1000,494,0.494,99,0.09090909090909091,0.0728744939271255,9,36,27,207,395,1,0.001,0.002531645569620253,True,True,True,240,0.0,254,0.14173228346456693,0.048565762881513215,0.16381413790125468
2,phase_flip_p_0.12,1000,504,0.504,101,0.0891089108910891,0.06944444444444445,9,35,26,208,403,1,0.001,0.0024813895781637717,True,True,True,242,0.0,262,0.13358778625954199,0.04758923777198751,0.16073921421997342
3,phase_flip_p_0.12,1000,496,0.496,99,0.09090909090909091,0.06451612903225806,9,32,23,167,397,1,0.001,0.0025188916876574307,True,True,True,250,0.0,246,0.13008130081300814,0.048565762881513215,0.16381413790125468
4,phase_flip_p_0.12,1000,482,0.482,96,0.052083333333333336,0.04979253112033195,5,24,17,168,386,0,0.0,0.0,False,False,False,254,0.0,228,0.10526315789473684,0.02244960047424143,0.11618478031492638
5,phase_flip_p_0.12,1000,505,0.505,101,0.0594059405940594,0.08316831683168317,6,42,36,248,404,17,0.017,0.04207920792079208,True,True,True,231,0.0,274,0.15328467153284672,0.027508127513887766,0.12359105594737155
0,phase_flip_p_0.14,1000,468,0.468,94,0.031914893617021274,0.06623931623931624,3,31,28,183,374,129,0.129,0.3449197860962567,True,True,True,233,0.0,235,0.13191489361702127,0.010912627468307706,0.08967314608122352
1,phase_flip_p_0.14,1000,482,0.482,96,0.11458333333333333,0.06224066390041494,11,30,0,0,0,0,0.0,0.0,False,False,False,241,0.0,241,0.12448132780082988,0.06519871993416433,0.19362621237279404
2,phase_flip_p_0.14,1000,493,0.493,99,0.09090909090909091,0.06896551724137931,9,34,25,175,394,1,0.001,0.0025380710659898475,True,True,True,253,0.0,240,0.14166666666666666,0.048565762881513215,0.16381413790125468
